Step,TankID,Team,X,Y,Heading,TurretHeading,Velocity,HP,GunEnergy
77,1,0,641.7,501.5,224.7,294.0,7.7,10,11
77,2,0,191.3,558.6,344.7,54.0,7.7,7,11
77,3,1,356.2,424.2,83.8,230.1,-7.5,10,8
77,4,1,480.8,405.6,274.6,270.6,-5.8,10,15
77,5,1,355.5,359.8,339.0,249.3,-7.4,10,8
78,0,0,163.6,293.2,49.1,114.0,7.5,10,12
78,1,0,636.4,506.8,229.1,294.0,7.5,10,12
78,2,0,189.3,551.4,349.1,54.0,7.5,7,12
78,3,1,348.9,425.0,83.8,230.8,-7.4,10,9
78,4,1,486.4,406.1,274.6,272.0,-5.7,10,15
78,5,1,358.1,366.6,343.6,249.3,-7.3,10,9
79,0,0,169.1,288.4,49.1,110.0,7.4,10,13
79,1,0,630.9,511.6,229.1,290.0,7.4,10,13
79,2,0,187.9,544.1,349.1,50.0,7.4,7,13
79,3,1,341.7,425.8,83.8,231.6,-7.2,10,10
79,4,1,492.0,406.5,274.6,273.3,-5.5,10,15
79,5,1,360.1,373.4,343.6,254.3,-7.1,10,10
80,0,0,174.6,283.7,53.7,110.0,7.2,10,14
80,1,0,625.4,516.3,233.7,290.0,7.2,10,14
80,2,0,186.5,537.1,353.7,50.0,7.2,7,14
80,3,1,334.7,426.6,88.5,231.6,-7.1,10,11
80,4,1,497.4,407.0,274.6,274.5,-5.4,10,15
80,5,1,362.1,380.1,343.6,256.7,-7.0,10,11
81,0,0,180.2,279.5,53.7,106.0,7.1,10,15
81,1,0,619.8,520.5,233.7,286.0,7.1,10,15
81,2,0,185.8,530.1,353.7,46.0,7.1,7,15
81,3,1,327.7,426.7,88.5,233.3,-6.9,10,12
81,4,1,502.7,407.4,274.6,274.5,-5.3,10,0
81,5,1,364.0,386.7,343.6,256.7,-7.8,10,12
82,0,0,185.8,275.4,53.7,106.0,6.9,10,0
82,1,0,614.2,524.6,233.7,286.0,6.9,10,0
82,2,0,185.0,523.2,353.7,46.0,6.9,7,0
82,3,1,321.0,426.9,88.5,243.3,-6.8,10,13
82,4,1,507.9,407.8,274.6,276.7,-5.2,10,1
82,5,1,366.2,394.1,343.6,261.2,-7.7,10,13
83,0,0,191.3,271.4,53.7,106.0,7.8,10,1
83,1,0,608.7,528.6,233.7,286.0,7.8,10,1
83,2,0,184.2,516.4,353.7,46.0,7.8,7,1
83,3,1,314.3,427.1,88.5,253.3,-6.7,10,14
83,4,1,513.0,408.2,274.6,277.6,-5.1,10,2
83,5,1,368.3,401.3,343.6,264.7,-7.5,10,14
84,0,0,197.4,266.8,57.9,106.0,7.6,10,2
84,1,0,602.6,533.2,237.9,286.0,7.6,10,2
84,2,0,183.4,508.9,357.9,46.0,7.6,7,2
84,3,1,307.8,427.2,88.5,263.3,-6.5,10,15
84,4,1,518.0,408.6,274.6,277.6,-6.0,10,3
84,5,1,370.4,408.4,343.6,266.9,-7.4,10,15
85,0,0,203.8,262.9,57.9,102.0,7.5,10,3
85,1,0,596.2,537.1,237.9,282.0,7.5,10,3
85,2,0,183.1,501.4,357.9,42.0,7.5,7,3
85,3,1,301.4,427.4,88.5,263.3,-6.4,10,0
85,4,1,523.9,409.1,274.6,279.4,-5.9,10,4
85,5,1,372.4,415.3,343.6,270.0,-7.2,10,15
86,0,0,210.0,259.0,62.4,102.0,7.3,10,4
86,1,0,590.0,541.0,242.4,282.0,7.3,10,4
86,2,0,182.9,494.1,2.4,42.0,7.3,7,4
86,3,1,295.1,427.6,88.5,253.3,-6.3,10,1
86,4,1,529.6,409.6,274.6,280.2,-5.8,10,5
86,5,1,374.4,422.1,343.6,271.9,-7.1,10,15
87,0,0,216.3,255.7,62.4,98.0,7.2,10,5
87,1,0,583.7,544.3,242.4,278.0,7.2,10,5
87,2,0,183.2,486.9,2.4,38.0,7.2,7,5
87,3,1,289.0,427.7,88.5,243.3,-6.1,10,2
87,4,1,535.3,410.0,274.6,280.2,-6.7,10,6
87,5,1,376.4,428.7,343.6,274.7,-6.9,10,15
88,0,0,222.6,252.4,67.2,98.0,7.0,10,6
88,1,0,577.4,547.6,247.2,278.0,7.0,9,6
88,2,0,183.5,479.9,7.2,38.0,7.0,7,6
88,3,1,283.0,427.9,88.5,243.3,-7.0,10,3
88,4,1,541.8,410.5,274.6,281.7,-6.5,10,7
88,5,1,378.3,435.3,343.6,276.3,-6.8,10,15
89,0,0,228.9,249.7,67.2,94.0,6.9,10,7
89,1,0,571.1,550.3,247.2,274.0,6.9,9,7
89,2,0,184.3,473.0,7.2,34.0,6.9,7,7
89,3,1,276.1,428.1,88.5,242.4,-6.9,9,4
89,4,1,548.1,411.0,274.6,282.4,-6.4,10,8
89,5,1,380.2,441.7,343.6,278.8,-6.7,10,15
90,0,0,235.1,247.1,67.2,94.0,7.8,10,8
90,1,0,564.9,552.9,247.2,274.0,7.8,9,8
90,2,0,185.2,466.3,7.2,34.0,7.8,7,8
90,3,1,269.4,428.2,88.5,243.9,-6.7,9,5
90,4,1,554.4,411.5,274.6,282.4,-7.3,10,9
90,5,1,382.0,447.9,343.6,281.0,-6.5,10,15
91,0,0,242.2,244.2,71.5,94.0,7.6,10,9
91,1,0,557.8,555.8,251.5,274.0,7.6,9,9
91,2,0,186.1,458.8,11.5,34.0,7.6,6,9
91,3,1,262.8,428.4,88.5,245.7,-6.6,9,6
91,4,1,561.5,412.1,274.6,283.6,-7.1,10,10
91,5,1,383.8,454.1,343.6,282.3,-6.4,10,15
92,0,0,249.2,241.8,71.5,90.0,7.4,10,10
92,1,0,550.8,558.2,251.5,270.0,7.4,9,10
92,2,0,187.6,451.5,11.5,30.0,7.4,6,10
92,3,1,256.3,428.6,88.5,245.7,-7.5,9,7
92,4,1,568.5,412.7,274.6,284.2,-7.0,10,11
92,5,1,385.6,460.1,343.6,284.3,-6.3,10,15
93,0,0,256.1,239.5,76.0,90.0,7.3,10,11
93,1,0,543.9,560.5,256.0,270.0,7.3,9,11
93,2,0,189.0,444.3,16.0,30.0,7.3,6,11
93,3,1,249.0,428.7,88.5,251.8,-7.3,9,8
93,4,1,575.3,413.2,274.6,284.2,-7.8,10,12
93,5,1,387.3,466.0,343.6,286.1,-6.1,10,15
94,0,0,263.1,237.7,76.0,86.0,7.2,10,12
94,1,0,536.9,562.3,256.0,266.0,7.2,9,12
94,2,0,191.0,437.4,16.0,26.0,7.2,6,12
94,3,1,241.8,428.9,88.5,255.4,-7.2,9,9
94,4,1,582.9,413.8,274.6,285.2,-7.7,10,13
94,5,1,389.0,471.8,343.6,287.8,-6.0,10,15
95,0,0,269.9,236.0,80.7,86.0,7.0,10,13
95,1,0,530.1,564.0,260.7,266.0,7.0,9,13
95,2,0,192.9,430.7,20.7,26.0,7.0,6,13
95,3,1,234.8,429.1,88.5,260.8,-7.0,9,10
95,4,1,590.4,414.4,274.6,286.0,-7.5,10,14
95,5,1,390.7,477.4,343.6,288.8,-5.9,9,15
96,0,0,276.7,234.9,80.7,82.0,6.9,10,14
96,1,0,523.3,565.1,260.7,262.0,6.9,9,14
96,2,0,195.4,424.3,20.7,22.0,6.9,6,14
96,3,1,227.9,429.3,88.5,268.4,-6.9,9,11
96,4,1,597.8,415.0,274.6,286.4,-7.4,10,15
96,5,1,392.3,483.0,343.6,290.3,-5.8,9,15
97,0,0,283.3,233.9,80.7,82.0,7.7,10,15
97,1,0,516.7,566.1,260.7,262.0,7.7,9,15
97,2,0,197.8,418.0,20.7,22.0,7.7,6,15
97,3,1,221.2,429.5,88.5,278.4,-6.8,9,12
97,4,1,605.0,415.6,274.6,286.4,-7.2,10,0
97,5,1,393.9,488.4,343.6,300.3,-5.7,9,15
98,0,0,290.8,232.6,80.7,82.0,7.6,10,0
98,1,0,509.2,567.4,260.7,262.0,7.6,9,0
98,2,0,200.4,410.9,20.7,22.0,7.6,6,0
98,3,1,214.6,429.6,88.5,288.4,-6.6,9,13
98,4,1,612.1,416.2,274.6,287.2,-7.1,10,1
98,5,1,395.5,493.8,343.6,310.3,-5.6,9,15
99,0,0,298.1,231.4,85.2,82.0,7.4,10,1
99,1,0,501.9,568.6,265.2,262.0,7.4,9,1
99,2,0,203.1,404.0,25.2,22.0,7.4,5,1
99,3,1,208.1,429.8,88.5,298.4,-6.5,9,14
99,4,1,619.0,416.7,269.8,287.2,-6.9,10,2
99,5,1,397.0,499.0,343.6,316.8,-5.4,9,15
100,0,0,305.4,230.8,85.2,78.0,7.3,10,2
100,1,0,494.6,569.2,265.2,258.0,7.3,9,2
100,2,0,206.2,397.4,25.2,18.0,7.3,5,2
100,3,1,201.7,430.0,88.5,308.4,-6.4,9,15
100,4,1,625.8,416.7,269.8,297.2,-6.8,10,3
100,5,1,398.6,504.1,343.6,318.4,-5.3,9,15
101,0,0,312.5,230.2,89.8,78.0,7.1,10,3
101,1,0,487.5,569.8,269.8,258.0,7.1,9,3
101,2,0,209.2,390.9,29.8,18.0,7.1,5,3
101,3,1,195.5,430.1,88.5,318.4,-6.2,9,15
101,4,1,632.5,416.7,269.8,303.4,-6.7,10,4
101,5,1,400.0,509.1,343.6,319.9,-5.2,9,15
102,0,0,319.5,230.2,89.8,74.0,7.0,10,4
102,1,0,480.5,569.8,269.8,254.0,7.0,9,4
102,2,0,212.7,384.8,29.8,14.0,7.0,5,4
102,3,1,189.4,430.3,88.5,328.4,-6.1,9,15
102,4,1,639.0,416.7,269.8,303.4,-7.5,10,5
102,5,1,401.5,514.0,343.6,321.2,-5.1,9,15
103,0,0,326.3,230.2,89.8,74.0,7.9,10,5
103,1,0,473.7,569.8,269.8,254.0,7.9,9,5
103,2,0,216.1,378.9,29.8,14.0,7.9,5,5
103,3,1,183.4,430.4,88.5,338.4,-6.0,9,15
103,4,1,646.4,416.6,269.8,304.7,-7.4,10,6
103,5,1,402.9,518.9,343.6,322.3,-5.0,9,15
104,0,0,334.0,230.1,94.0,74.0,7.7,10,6
104,1,0,466.0,569.9,274.0,254.0,7.7,9,6
104,2,0,219.9,372.2,34.0,14.0,7.7,5,6
104,3,1,177.6,430.6,88.5,348.4,-5.9,9,15
104,4,1,653.6,416.6,269.8,305.7,-7.2,10,7
104,5,1,404.3,523.6,343.6,323.4,-4.9,9,15
105,0,0,341.5,230.7,94.0,70.0,7.5,10,7
105,1,0,458.5,569.3,274.0,250.0,7.5,9,7
105,2,0,224.1,366.0,34.0,10.0,7.5,5,7
105,3,1,171.8,430.7,88.5,358.4,-5.7,9,15
105,4,1,660.7,416.6,265.1,305.7,-7.1,10,8
105,5,1,405.7,528.2,343.6,324.4,-4.8,9,15
106,0,0,348.9,231.2,98.5,70.0,7.4,10,8
106,1,0,451.1,568.8,278.5,250.0,7.4,9,8
106,2,0,228.3,359.9,38.5,10.0,7.4,5,8
106,3,1,166.2,430.9,88.5,8.4,-5.6,9,15
106,4,1,667.7,416.0,265.1,306.7,-7.0,10,9
106,5,1,407.0,532.8,343.6,325.7,-4.7,9,15
107,0,0,356.1,232.3,98.5,66.0,7.2,10,9
107,1,0,443.9,567.7,278.5,246.0,7.2,9,9
107,2,0,232.8,354.2,38.5,6.0,7.2,5,9
107,3,1,160.7,431.0,88.5,18.4,-5.5,9,15
107,4,1,674.5,415.4,265.1,307.5,-6.8,10,10
107,5,1,408.3,537.2,343.6,326.5,-4.6,9,15
108,0,0,363.1,233.3,103.2,66.0,7.1,10,10
108,1,0,436.9,566.7,283.2,246.0,7.1,9,10
108,2,0,237.2,348.6,43.2,6.0,7.1,5,10
108,3,1,155.3,431.1,88.5,18.4,-5.4,9,0
108,4,1,681.1,414.8,265.1,307.5,-7.7,10,11
108,5,1,409.6,541.6,343.6,327.2,-4.5,9,15
109,0,0,369.9,234.9,103.2,62.0,7.0,10,11
109,1,0,430.1,565.1,283.2,242.0,7.0,9,11
109,2,0,241.9,343.6,43.2,2.0,7.0,5,11
109,3,1,150.0,431.3,88.5,28.4,-5.3,9,1
109,4,1,688.6,414.2,265.1,308.3,-7.5,10,12
109,5,1,410.8,545.8,343.6,327.9,-4.5,9,15
110,0,0,376.5,236.5,103.2,62.0,7.8,10,12
110,1,0,423.5,563.5,283.2,242.0,7.8,9,12
110,2,0,246.6,338.6,43.2,2.0,7.8,5,12
110,3,1,144.8,431.4,88.5,34.8,-5.2,9,2
110,4,1,696.0,413.6,265.1,309.0,-7.4,10,13
110,5,1,412.1,550.0,343.6,328.6,-4.4,9,15
111,0,0,383.9,238.2,107.4,62.0,7.7,10,13
111,1,0,416.1,561.8,287.4,242.0,7.7,9,13
111,2,0,251.8,333.0,47.4,2.0,7.7,5,13
111,3,1,139.7,431.5,88.5,35.9,-5.1,9,3
111,4,1,703.2,413.0,265.1,308.9,-7.2,10,14
111,5,1,413.3,554.1,343.6,329.2,-4.3,9,15
112,0,0,391.1,240.4,107.4,58.0,7.5,10,14
112,1,0,408.9,559.6,287.4,238.0,7.5,9,14
112,2,0,257.4,327.9,47.4,358.0,7.5,5,14
112,3,1,134.7,431.7,88.5,35.9,-6.0,9,4
112,4,1,710.2,412.4,265.1,309.5,-7.1,10,15
112,5,1,414.5,558.1,343.6,329.7,-4.2,9,15
113,0,0,398.1,242.6,111.9,58.0,7.4,10,15
113,1,0,401.9,557.4,291.9,238.0,7.4,9,15
113,2,0,262.8,322.9,51.9,358.0,7.4,5,15
113,3,1,128.9,431.8,88.5,37.6,-5.9,9,5
113,4,1,717.1,411.8,265.1,309.5,-6.9,10,0
113,5,1,415.6,562.1,343.6,339.7,-4.1,9,15
114,0,0,404.8,245.3,111.9,58.0,7.2,10,0
114,1,0,395.2,554.7,291.9,238.0,7.2,9,0
114,2,0,268.5,318.5,51.9,358.0,7.2,5,0
114,3,1,123.1,432.0,88.5,38.6,-5.7,9,6
114,4,1,723.9,411.2,265.1,309.5,-7.8,10,1
114,5,1,416.8,565.9,343.6,349.7,-4.0,9,15
115,0,0,411.4,248.0,111.9,54.0,7.1,10,1
115,1,0,388.6,552.0,291.9,234.0,7.1,9,1
115,2,0,274.0,314.1,51.9,354.0,7.1,5,1
115,3,1,117.5,432.1,88.5,39.5,-5.6,9,7
115,4,1,731.5,410.5,265.1,309.5,0.0,10,2
115,5,1,417.9,569.7,343.6,355.3,-3.9,9,15
116,0,0,417.8,250.6,116.7,54.0,6.9,10,2
116,1,0,382.2,549.4,296.7,234.0,6.9,9,2
116,2,0,279.5,309.9,56.7,354.0,6.9,5,2
116,3,1,112.0,432.2,88.5,39.5,-6.5,9,8
116,4,1,731.5,410.5,265.1,309.5,1.0,10,3
116,5,1,419.0,573.4,343.6,355.3,-3.9,9,0
117,0,0,423.8,253.6,116.7,54.0,7.8,10,3
117,1,0,376.2,546.4,296.7,234.0,7.8,9,3
117,2,0,285.1,306.2,56.7,354.0,7.8,4,3
117,3,1,105.6,432.4,88.5,41.0,-6.4,9,9
117,4,1,730.5,410.6,265.1,309.5,2.0,10,4
117,5,1,420.0,577.1,343.6,355.3,-4.8,9,1
118,0,0,430.7,257.0,116.7,50.0,7.6,10,4
118,1,0,369.3,543.0,296.7,230.0,7.6,9,4
118,2,0,291.5,302.0,56.7,350.0,7.6,4,4
118,3,1,99.3,432.6,88.5,41.8,-6.3,9,10
118,4,1,728.6,410.8,265.1,309.5,2.9,9,5
118,5,1,421.4,581.6,343.6,358.0,-4.7,9,2
119,0,0,437.3,260.4,121.1,50.0,7.5,10,5
119,1,0,362.7,539.6,301.1,230.0,7.5,9,5
119,2,0,297.8,297.9,61.1,350.0,7.5,4,5
119,3,1,93.2,432.7,88.5,42.6,-6.1,9,11
119,4,1,725.7,411.0,265.1,309.5,3.9,9,6
119,5,1,422.7,586.0,343.6,358.8,-4.6,9,3
120,0,0,443.6,264.2,121.1,46.0,7.3,10,6
120,1,0,356.4,535.8,301.1,226.0,7.3,9,6
120,2,0,304.2,294.3,61.1,346.0,7.3,4,6
120,3,1,87.2,432.9,83.0,42.6,-6.0,9,12
120,4,1,721.9,411.4,265.1,309.5,4.8,9,7
120,5,1,423.9,590.3,337.0,358.8,-4.5,9,4
121,0,0,449.8,267.9,125.7,46.0,7.2,10,7
121,1,0,350.2,532.1,305.7,226.0,7.2,9,7
121,2,0,310.5,290.9,65.7,346.0,7.2,4,7
121,3,1,81.3,433.6,83.0,32.6,-5.9,9,13
121,4,1,717.3,411.8,265.1,309.5,5.7,9,8
121,5,1,425.7,594.3,337.0,0.1,-4.4,9,5
122,0,0,455.5,272.0,125.7,42.0,7.0,10,8
122,1,0,344.5,528.0,305.7,222.0,7.0,9,8
122,2,0,316.9,288.0,65.7,342.0,7.0,4,8
122,3,1,75.6,434.3,83.0,28.2,-5.8,9,14
122,4,1,711.7,412.2,265.1,314.3,5.6,9,9
122,5,1,427.3,598.3,337.0,0.7,-4.3,9,6
123,0,0,461.1,276.0,130.6,42.0,6.9,10,9
123,1,0,338.9,524.0,310.6,222.0,6.9,9,9
123,2,0,323.2,285.1,70.6,342.0,6.9,4,9
123,3,1,70.0,435.0,83.0,28.2,0.0,9,15
123,4,1,706.2,412.7,265.1,314.3,6.5,9,10
123,5,1,429.0,602.2,337.0,0.7,-5.2,9,7
124,0,0,466.2,280.4,130.6,42.0,7.8,10,10
124,1,0,333.8,519.6,310.6,222.0,7.8,9,10
124,2,0,329.5,282.9,70.6,342.0,7.8,4,10
124,3,1,70.0,435.0,83.0,28.2,0.0,9,0
124,4,1,699.9,413.2,265.1,315.7,6.4,9,11
124,5,1,431.0,607.0,337.0,1.7,-5.1,9,8
125,0,0,472.0,285.4,130.6,38.0,7.6,10,11
125,1,0,328.0,514.6,310.6,218.0,7.6,9,11
125,2,0,336.7,280.3,70.6,338.0,7.6,4,11
125,3,1,70.0,435.0,83.0,28.2,1.0,9,1
125,4,1,693.7,413.8,265.1,315.9,6.2,9,12
125,5,1,433.0,611.6,337.0,2.2,-5.0,9,9
126,0,0,477.6,290.2,135.0,38.0,7.5,10,12
126,1,0,322.4,509.8,315.0,218.0,7.5,9,12
126,2,0,343.7,277.9,75.0,338.0,7.5,4,12
126,3,1,70.9,434.9,83.0,28.2,2.0,9,2
126,4,1,687.6,414.3,265.1,316.7,6.1,9,13
126,5,1,434.9,616.1,337.0,2.2,-5.9,9,10
127,0,0,482.8,295.4,135.0,34.0,7.3,10,13
127,1,0,317.2,504.6,315.0,214.0,7.3,9,13
127,2,0,350.8,276.0,75.0,334.0,7.3,4,13
127,3,1,72.9,434.6,83.0,28.2,2.9,9,3
127,4,1,681.7,414.8,265.1,317.4,6.0,9,14
127,5,1,437.2,621.5,337.0,3.0,-5.8,9,11
128,0,0,487.9,300.4,139.6,34.0,7.2,10,14
128,1,0,312.1,499.6,319.6,214.0,7.2,9,14
128,2,0,357.7,274.1,79.6,334.0,7.2,4,14
128,3,1,75.7,434.3,83.0,28.2,3.9,9,4
128,4,1,675.8,415.3,265.1,318.2,5.9,9,15
128,5,1,439.4,626.7,337.0,3.6,-5.7,9,12
129,0,0,492.4,305.8,139.6,30.0,7.0,10,15
129,1,0,307.6,494.2,319.6,210.0,7.0,9,15
129,2,0,364.6,272.9,79.6,330.0,7.0,4,15
129,3,1,79.5,433.8,83.0,28.2,4.8,9,5
129,4,1,670.1,415.8,265.1,318.2,5.7,9,0
129,5,1,441.6,631.9,337.0,3.9,-5.6,9,13
130,0,0,496.9,311.0,139.6,30.0,6.9,10,0
130,1,0,303.1,489.0,319.6,210.0,6.9,9,0
130,2,0,371.4,271.6,79.6,330.0,6.9,4,0
130,3,1,84.2,433.2,83.0,28.2,5.7,9,6
130,4,1,664.5,416.3,265.1,319.6,5.6,9,1
130,5,1,443.7,636.9,337.0,4.2,-5.5,9,14
131,0,0,501.2,316.1,139.6,30.0,7.7,10,1
131,1,0,298.8,483.9,319.6,210.0,7.7,9,1
131,2,0,378.0,270.4,79.6,330.0,7.7,4,1
131,3,1,89.7,432.6,83.0,38.2,5.6,9,7
131,4,1,659.0,416.7,265.1,320.3,5.5,9,2
131,5,1,445.8,641.8,337.0,4.5,-5.4,9,15
132,0,0,506.1,321.9,143.9,30.0,7.6,10,2
132,1,0,293.9,478.1,323.9,210.0,7.6,9,2
132,2,0,385.4,269.0,83.9,330.0,7.6,4,2
132,3,1,95.2,431.9,83.0,38.2,6.5,9,8
132,4,1,653.6,417.2,265.1,320.3,6.4,9,3
132,5,1,447.9,646.7,337.0,4.5,-5.3,9,0
133,0,0,510.5,327.9,143.9,26.0,7.4,10,3
133,1,0,289.5,472.1,323.9,206.0,7.4,9,3
133,2,0,392.8,268.2,83.9,326.0,7.4,4,3
133,3,1,101.5,431.1,83.0,48.2,6.4,9,9
133,4,1,647.4,417.7,265.1,321.2,6.3,9,4
133,5,1,449.9,651.4,337.0,5.0,-5.1,9,1
134,0,0,514.8,333.8,148.5,26.0,7.3,10,4
134,1,0,285.2,466.2,328.5,206.0,7.3,9,4
134,2,0,400.1,267.5,88.5,326.0,7.3,3,4
134,3,1,107.7,430.4,83.0,58.2,6.2,9,10
134,4,1,641.2,418.3,265.1,321.9,6.2,9,5
134,5,1,451.9,656.1,337.0,5.3,-5.0,9,2
135,0,0,518.5,339.9,148.5,22.0,7.1,10,5
135,1,0,281.5,460.1,328.5,202.0,7.1,9,5
135,2,0,407.2,267.3,88.5,322.0,7.1,3,5
135,3,1,113.7,429.6,83.0,60.9,6.1,9,11
135,4,1,635.2,418.8,265.1,321.9,7.0,9,6
135,5,1,453.8,660.6,337.0,5.3,-5.9,9,3
136,0,0,522.2,345.8,153.2,22.0,7.0,10,6
136,1,0,277.8,454.2,333.2,202.0,7.0,9,6
136,2,0,414.2,267.1,93.2,322.0,7.0,3,6
136,3,1,119.6,428.9,83.0,60.9,7.0,9,12
136,4,1,628.4,419.3,265.1,323.4,6.9,9,7
136,5,1,456.1,666.0,337.0,5.7,-5.8,9,4
137,0,0,525.3,351.9,153.2,22.0,7.9,10,7
137,1,0,274.7,448.1,333.2,202.0,7.9,9,7
137,2,0,421.0,267.5,93.2,322.0,7.9,3,7
137,3,1,126.4,428.1,83.0,70.9,6.8,9,13
137,4,1,621.6,419.9,265.1,324.2,6.7,9,8
137,5,1,458.3,671.2,337.0,5.9,-5.7,9,5
138,0,0,528.8,358.8,153.2,18.0,7.7,10,8
138,1,0,271.2,441.2,333.2,198.0,7.7,9,8
138,2,0,428.7,267.9,93.2,318.0,7.7,3,8
138,3,1,133.1,427.3,83.0,74.0,6.7,9,14
138,4,1,615.0,420.5,265.1,324.2,7.6,9,9
138,5,1,460.5,676.4,337.0,5.9,-6.6,9,6
139,0,0,532.2,365.5,157.6,18.0,7.5,10,9
139,1,0,267.8,434.5,337.6,198.0,7.5,9,9
139,2,0,436.2,268.3,97.6,318.0,7.5,3,9
139,3,1,139.6,426.5,83.0,74.0,6.6,9,15
139,4,1,607.6,421.1,265.1,325.8,7.5,9,10
139,5,1,463.0,682.3,337.0,6.2,-6.5,9,7
140,0,0,535.0,372.4,157.6,14.0,7.4,10,10
140,1,0,265.0,427.6,337.6,194.0,7.4,9,10
140,2,0,443.6,269.3,97.6,314.0,7.4,3,10
140,3,1,146.0,425.7,83.0,74.0,6.4,9,0
140,4,1,600.3,421.7,265.1,326.7,7.3,9,11
140,5,1,465.5,688.2,337.0,6.4,-6.3,9,8
141,0,0,537.7,379.1,162.1,14.0,7.2,10,11
141,1,0,262.3,420.9,342.1,194.0,7.2,9,11
141,2,0,450.7,270.2,102.1,314.0,7.2,3,11
141,3,1,152.3,424.9,83.0,64.0,6.3,9,1
141,4,1,593.2,422.4,269.7,326.7,7.2,9,12
141,5,1,467.9,693.9,337.0,6.4,-7.2,9,9
142,0,0,539.9,385.8,162.1,10.0,7.1,10,12
142,1,0,260.1,414.2,342.1,190.0,7.1,9,12
142,2,0,457.7,271.7,102.1,310.0,7.1,3,12
142,3,1,158.4,424.2,83.0,62.6,6.2,9,2
142,4,1,586.2,422.4,269.7,327.8,7.0,9,13
142,5,1,470.7,700.4,337.0,6.6,-7.1,9,10
143,0,0,542.1,392.4,166.9,10.0,7.0,10,13
143,1,0,257.9,407.6,346.9,190.0,7.0,9,13
143,2,0,464.5,273.2,106.9,310.0,7.0,3,13
143,3,1,164.4,423.5,83.0,63.0,6.1,9,3
143,4,1,579.3,422.4,269.7,328.6,6.9,9,14
143,5,1,473.4,706.7,337.0,6.7,-6.9,9,11
144,0,0,543.6,399.1,166.9,10.0,7.8,10,14
144,1,0,256.4,400.9,346.9,190.0,7.8,9,14
144,2,0,471.0,275.2,106.9,310.0,7.8,3,14
144,3,1,170.3,422.7,83.0,63.0,6.9,9,4
144,4,1,572.5,422.4,269.7,329.4,6.7,9,15
144,5,1,476.1,713.0,337.0,6.7,-7.8,9,12
145,0,0,545.3,406.5,166.9,6.0,7.7,10,15
145,1,0,254.7,393.5,346.9,186.0,7.7,8,15
145,2,0,478.3,277.4,106.9,306.0,7.7,3,15
145,3,1,177.1,421.9,83.0,63.9,6.8,9,5
145,4,1,565.9,422.5,269.7,339.4,6.6,9,15
145,5,1,479.1,720.0,337.0,6.9,-7.6,9,13
146,0,0,547.0,413.9,166.9,6.0,7.5,10,0
146,1,0,253.0,386.1,346.9,186.0,7.5,8,0
146,2,0,485.5,279.6,106.9,306.0,7.5,3,0
146,3,1,183.7,421.1,83.0,64.4,6.7,9,6
146,4,1,559.4,422.5,269.7,349.4,6.5,9,15
146,5,1,482.0,726.9,337.0,6.9,0.0,9,14
147,0,0,548.7,421.0,171.4,6.0,7.4,10,1
147,1,0,251.3,379.0,351.4,186.0,7.4,8,1
147,2,0,492.6,281.7,111.4,306.0,7.4,3,1
147,3,1,190.1,420.3,83.0,64.9,6.5,9,7
147,4,1,553.1,422.5,269.7,359.4,6.3,9,15
147,5,1,482.0,726.9,337.0,6.9,1.0,9,15
148,0,0,549.8,428.2,171.4,2.0,7.2,10,2
148,1,0,250.2,371.8,351.4,182.0,7.2,8,2
148,2,0,499.3,284.4,111.4,302.0,7.2,3,2
148,3,1,196.5,419.6,83.0,64.9,7.4,9,8
148,4,1,546.9,422.6,269.7,4.6,6.2,9,15
148,5,1,481.6,726.0,337.0,6.9,2.0,9,15
149,0,0,550.8,435.1,176.1,2.0,7.1,10,3
149,1,0,249.2,364.9,356.1,182.0,7.1,8,3
149,2,0,505.9,286.9,116.1,302.0,7.1,3,3
149,3,1,203.7,418.7,83.0,65.9,7.3,9,9
149,4,1,540.8,422.6,269.7,9.0,6.1,9,15
149,5,1,480.8,724.2,337.0,6.9,2.9,9,15
150,0,0,551.3,442.0,176.1,358.0,6.9,10,4
150,1,0,248.7,358.0,356.1,178.0,6.9,8,4
150,2,0,512.1,290.0,116.1,298.0,6.9,3,4
150,3,1,210.8,417.8,83.0,66.4,7.1,9,10
150,4,1,534.8,422.6,269.7,9.0,6.0,9,0
150,5,1,479.7,721.5,337.0,6.9,3.9,9,15
151,0,0,551.8,448.8,176.1,358.0,7.8,10,5
151,1,0,248.2,351.2,356.1,178.0,7.8,8,5
151,2,0,518.2,293.0,116.1,298.0,7.8,3,5
151,3,1,217.7,417.0,83.0,67.0,7.0,9,11
151,4,1,528.9,422.6,269.7,19.0,5.9,9,1
151,5,1,478.2,718.0,337.0,6.9,4.8,9,15
152,0,0,552.3,456.4,180.4,358.0,7.6,10,6
152,1,0,247.7,343.6,0.4,178.0,7.6,8,6
152,2,0,525.0,296.3,120.4,298.0,7.6,3,6
152,3,1,224.4,416.1,83.0,67.0,7.8,9,12
152,4,1,523.2,422.7,269.7,24.5,5.7,9,2
152,5,1,476.4,713.7,337.0,16.9,4.7,9,15
153,0,0,552.2,463.9,180.4,354.0,7.5,10,7
153,1,0,247.8,336.1,0.4,174.0,7.5,8,7
153,2,0,531.5,300.1,120.4,294.0,7.5,3,7
153,3,1,232.0,415.2,83.0,77.0,7.7,9,13
153,4,1,517.6,422.7,269.7,24.5,6.6,9,3
